username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
LucasADWebber,10/30/2019 1:14,0,1,# Baghdadi Has Joined the Mount Rushmore of Jihad https://foreignpolicy.com/2019/10/29/baghdadi-mount-rushmore-jihad-bin-laden-islamic-state/ …,,,#,1.18927E+18,https://twitter.com/LucasADWebber/status/1189274429039267840,,
Patriot20155938,10/30/2019 1:14,3,17,Heroes they are. Who’s your # Baghdadi pic.twitter.com/CzvsEOaGfN,,,#,1.18927E+18,https://twitter.com/Patriot20155938/status/1189274292334321664,,
DavidPDuffy25,10/30/2019 1:14,0,1,Different CinC,,,,,,,
Bill_Owen,10/30/2019 1:13,0,0,Don't know about the media,,,,,,,
dulaney_l,10/30/2019 1:13,0,0,US gives Islamic State's al- # Baghdadi burial at sea with Islamic rites https://wp.me/p4hgqZ-L12  I thought Islam had nothing to do with # terrorism,,,# #,1.18927E+18,https://twitter.com/dulaney_l/status/1189274134016090119,,
TheClearCider,10/30/2019 1:13,4,7,# Vindman # NeverTrumper # Bagdadi # Baghdadi # Impeachment Trump learns how to pronounce names ...pic.twitter.com/CP9kmdsMUD,,,# # # # #,1.18927E+18,https://twitter.com/TheClearCider/status/1189274029456285696,,
SteveOStereo,10/30/2019 1:11,0,0,Oh! Look who's in the Photo WITH McCain that was Tweeted by McCain!! # Baghdadi # McCain # Traitorhttps://twitter.com/SenJohnMcCain/status/339455679800700928 …,,,# # #,1.18927E+18,https://twitter.com/SteveOStereo/status/1189273615918870530,,
yasarokur,10/30/2019 1:11,0,0,# US Tries to Reverse # Syrian Fortunes with “ # Baghdadi Raid” # ISIS http://www.thetruthseeker.co.uk/?p=197008 pic.twitter.com/I22td78wFD,,,# # # #,1.18927E+18,https://twitter.com/yasarokur/status/1189273561376215042,,
TheStudyofWar,10/30/2019 1:11,3,13,Great use of ISW’s # Syria map by Vox’s @ today_explained below! It provides helpful context on the US raid against # ISIS leader # Baghdadi https://twitter.com/today_explained/status/1189152400193359872 …,,@,# # #,1.18927E+18,https://twitter.com/TheStudyofWar/status/1189273545899159552,,
mukeshpandeyji,10/30/2019 1:11,0,0,1. # Baghdadi 'कथित' इस्लामिक स्टेट के 'मुखिया थे' 2. बगदादी का परिवार 'धर्मनिष्ठ' था 3. वह बच्चों को क़ुरान 'पढ़ाते थे' 4. वो क़ैदियों को इस्लाम की शिक्षा 'देते थे' 5. बगदादी फुटबॉल स्टार थे' ये BBC के शब्द हैं,,,,,,,
TeeliaLowery,10/30/2019 1:10,0,0,Chaos in Former FBI agent @ Ali_H_Soufan spoke with @ MSNBC’s @ AliVelshi on the death of Abu Bakr al-Baghdadi. @ Ali_H_Soufan says the death of # Baghdadi is the image of # ISIS.,,@ @ @ @,# #,1.18927E+18,https://twitter.com/TeeliaLowery/status/1189273341225590784,,
bitcoinconnect,10/30/2019 1:09,0,0,Judiciary Committee and Nadler to regain control of impeachment http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/RBGQytKQA7,,,# # # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189273184400543747,,
CultistCorasahn,10/30/2019 1:09,0,0,# Baghdadi https://www.whitehouse.gov/briefings-statements/statement-president-death-abu-bakr-al-baghdadi/ …,,,#,1.18927E+18,https://twitter.com/CultistCorasahn/status/1189273084794232838,,
Hope4Hopeless1,10/30/2019 1:09,25,43,Hmmm.... VERY CURIOUS... did the underwear of # Baghdadi contain a mix of his & Adam Schiff's DNA??? https://www.thedailybeast.com/kurdish-informant-provided-used-underwear-as-dna-evidence-in-isis-leader-abu-bakr-al-baghdadi-raid-nbc?source=twitter&via=mobile …,,,#,1.18927E+18,https://twitter.com/Hope4Hopeless1/status/1189273056558178304,,
imamsizkoy,10/30/2019 1:09,0,0,Bu köpekler başı boş kaldı # Baghdadi ölünce..,,,#,1.18927E+18,https://twitter.com/imamsizkoy/status/1189273004653645827,,
bitcoinconnect,10/30/2019 1:08,0,0,Pixar halter dress and bag now available at Disney Parks,,,,,,,
CanIndiaNews,10/30/2019 1:07,0,0,Baghdadi's replacement also killed: Trump # canindianews # baghdadi # killed # replacement # trumphttp://www.canindia.com/baghdadis-replacement-also-killed-trump/ …,,,# # # # #,1.18927E+18,https://twitter.com/CanIndiaNews/status/1189272657746972680,,
imamsizkoy,10/30/2019 1:07,0,0,Başınız boş kaldı sizin. # Baghdadi ölmedi kalbinizde yaşıyor...!,,,#,1.18927E+18,https://twitter.com/imamsizkoy/status/1189272528381972482,,
IkeplusS,10/30/2019 1:07,0,0,Conan is a female Military Working Dog in the United States Delta Force. # conan # DeltaForce # k9 # IslamicState # AmericanHero # Baghdadi https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F133221706974 …,,,# # # # # #,1.18927E+18,https://twitter.com/IkeplusS/status/1189272519594971138,,
peter_heibrid,10/30/2019 1:06,0,0,Bagdaddy. # Baghdadi,,,#,1.18927E+18,https://twitter.com/peter_heibrid/status/1189272263402704897,,
jayg91641015,10/30/2019 1:05,0,0,US Intelligence has just released a picture of Baghdadis underwear that led to his identification # Baghdadi # BaghdadiDiedLikeADog # Trumppic.twitter.com/cDMvQWGLPr,,,# # #,1.18927E+18,https://twitter.com/jayg91641015/status/1189271991376850945,,
bitcoinconnect,10/30/2019 1:04,0,0,The 41 most out-there lines from Donald Trump's Cabinet meeting http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/szUpuZobpk,,,# # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189271889128099850,,
RonnyReich,10/30/2019 1:02,1,6,BREAKING: Democrats to impeach # HeroDog. Claim dog chasing terrorist constituted quid pro quo. # Baghdadi pic.twitter.com/0qRtWgE0ud,,,# #,1.18927E+18,https://twitter.com/RonnyReich/status/1189271399648714757,,
AZgirl4Trump,10/30/2019 1:02,2,4,# HeroDog # tuesdayvibes # Baghdadi # Trump2020 @ realDonaldTrumppic.twitter.com/yhXa3VI1Ig,,@,# # # #,1.18927E+18,https://twitter.com/AZgirl4Trump/status/1189271285307719686,,
mevanworth,10/30/2019 1:01,2,8,After 10 this morning on @ abchobart,,,,,,,
Smoke56895160,10/30/2019 1:00,0,0,Lets assume the US did kill # Baghdadi . - that would mean the US admits they’ve been preventing the Syrian and Russian army from attacking AlQaeda & ISIS in Idlib.,,,#,1.18927E+18,https://twitter.com/Smoke56895160/status/1189270893425500160,,
theurielperez,10/30/2019 1:00,1,0,ISIS Leader # Baghdadi & @ SenJohnMcCain were friends... # Treasonhttps://twitter.com/SenJohnMcCain/status/339455679800700928 …,,@,# #,1.18927E+18,https://twitter.com/theurielperez/status/1189270882897805313,,
bitcoinconnect,10/30/2019 1:00,0,0,Osama bin Laden Was the Most Wanted Face of Terrorism http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/H8ThrmlL8e,,,# # # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189270860500262912,,
bitcoinconnect,10/30/2019 1:00,1,0,Every year she turns giant pumpkins into celebs. This year,,,,,,,
ducoexperts,10/30/2019 1:00,0,0,What does # Baghdadi’s death mean for Al Qaeda? Duco expert @ Rita_Katz examines for @ thedailybeast how Baghdadi's death gives Al Qaeda its most pressing opportunity to reach out to # ISIS members. Connect directly with Rita on Duco. https://bit.ly/31WxzqD .,,@ @,# #,1.18927E+18,https://twitter.com/ducoexperts/status/1189270780565229569,,
bitcoinconnect,10/30/2019 1:00,0,0,As President Trump Tweets And Deletes,,,,,,,
AlShahidNews,10/30/2019 1:00,0,0,Abu Bakr al- # Baghdadi has been confirmed dead: Has the Islamic State ( # ISIS) group already chosen its new leader following their 'caliph's' demise?,,,# #,1.18927E+18,https://twitter.com/AlShahidNews/status/1189270682875527168,,
SiebeforORD1,10/30/2019 0:59,1,1,"I bet someone told @ realDonaldTrump We need to # WagTheDog to stay in power"" 45 replied",,,,,,,
mhmhart,10/30/2019 0:59,0,0,Is that right # Baghdadi blew himself up and Trump was the one who told,,,,,,,
tezzer57,10/30/2019 0:56,0,0,Doubts over Donald # Trump's dramatic account of # Baghdadi raid https://www.theguardian.com/world/2019/oct/28/doubts-over-trump-dramatic-account-baghdadi-raid?CMP=share_btn_tw …,,,# #,1.18927E+18,https://twitter.com/tezzer57/status/1189269913371922433,,
VanityResearch,10/30/2019 0:56,0,0,THE WORLD'S GREATEST KILLING MACHINE ROLLS ON … # Trump says likely # Baghdadi successor killed by U.S. troops http://a.msn.com/01/en-us/AAJwiI2?ocid=st …,,,# #,1.18927E+18,https://twitter.com/VanityResearch/status/1189269811848712192,,
TrumpCard555,10/30/2019 0:56,0,1,For how # Baghdadi terrorized,,,,,,,
AnakondaPitone,10/30/2019 0:55,0,0,@ POTUS finally achieved his goal! # Baghdadi https://twitter.com/SaraMassoumi/status/1188466738406531072 …,,@,#,1.18927E+18,https://twitter.com/AnakondaPitone/status/1189269568319115269,,
tsylanaeht,10/30/2019 0:55,0,0,'Visual guide to the raid that killed # Isis leader Abu Bakr al- # Baghdadi' https://www.theguardian.com/world/2019/oct/28/visual-guide-to-the-raid-that-killed-isis-leader-abu-bakr-al-baghdadi …,,,# #,1.18927E+18,https://twitter.com/tsylanaeht/status/1189269546294829059,,
Ctrl6,10/30/2019 0:55,6,13,Every day,,,,,,,
bitcoinconnect,10/30/2019 0:54,0,0,Comprehensive buying guide for pink diamonds Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/Y04JEK35DL,,,# # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189269195600650240,,
bitcoinconnect,10/30/2019 0:53,0,0,As Inquiry Widens,,,,,,,
Meems333,10/30/2019 0:53,0,1,# baghdadi https://twitter.com/jimmykimmel/status/1189153270167564288 …,,,#,1.18927E+18,https://twitter.com/Meems333/status/1189268955397066753,,
Chri22y,10/30/2019 0:52,0,0,How Baghdadi's Death Reveals Trump's Clever Syria Strategy. # TrumpsCleverStategy # Syria # Baghdadi http://freerepublic.com/focus/f-news/3789579/posts …,,,# # #,1.18927E+18,https://twitter.com/Chri22y/status/1189268857455816707,,
A2910C,10/30/2019 0:52,0,0,General Milley told that # Baghdadi operation was conducted by US troops and did not confirm any SDF involvement. Sorry,,,,,,,
magnoliamagpie2,10/30/2019 0:51,0,0,# Baghdadi https://twitter.com/Imamofpeace/status/1189268038778064896 …,,,#,1.18927E+18,https://twitter.com/magnoliamagpie2/status/1189268585052540928,,
ColonelsCONEX,10/30/2019 0:50,1,2,"It just occurred to me that nobody has ever referred to ISIS as ISIL ever since Obama left office. Thank God. I always thought it pathetic for @ BarackObama to refer to Islamic terrorists by their formal"" name",,,,,,,
cmellaniac,10/30/2019 0:50,7,13,What # Baghdadi’s Death Means for # AlQaeda. And Why It Matters.https://www.thedailybeast.com/what-isis-leader-abu-bakr-al-baghdadis-death-means-for-al-qaeda-and-why-it-matters?source=twitter&via=desktop …,,,# #,1.18927E+18,https://twitter.com/cmellaniac/status/1189268388503269376,,
mampa_s_s,10/30/2019 0:50,0,2,Ok so a ISIS spy stole underwear that supposedly belonged to Abu Bakr al-Baghdadi,,,,,,,
WinningDept,10/30/2019 0:49,2,2,Dear Normies,,,,,,,
bitcoinconnect,10/30/2019 0:48,0,0,The latest on the Trump impeachment inquiry: Live updates http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/Jl3hD5XU19,,,# # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189267875850309632,,
beatnikjourno,10/30/2019 0:48,0,0,would never have surrendered. Even when he slept,,,,,,,
sound_view7,10/30/2019 0:48,0,0,All genocides start with LIES. Stalin,,,,,,,
MsEntropy,10/30/2019 0:48,8,24,Newsflash (again): ISIS isn’t the type of organization to have “one” successor. # Baghdadi They’re organized for resilience to decapitation strikes — knock out the entire shura council,,,,,,,
BrookeBCNN,10/30/2019 0:48,87,341,MIKE = exceptional. If you want to learn about these military K-9s and this amazing foundation: http://warriordogfoundation.org # Baghdadi https://twitter.com/CNNnewsroom/status/1189262227091656709 …,,,#,1.18927E+18,https://twitter.com/BrookeBCNN/status/1189267683533099016,,
TwoCentsAlexa,10/30/2019 0:47,1,1,Hear what Jen from Chicago said about Trump Enable the TwoCents skill on Amazon ALEXA! # Baghdadi # LockHimUp # Trump2020,,,# # #,1.18927E+18,https://twitter.com/TwoCentsAlexa/status/1189267529237237760,,
bitcoinconnect,10/30/2019 0:47,0,0,U.S. offers $1 million bounty for son of late al-Qaida leader Osama bin Laden http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/EWbQVYLmur,,,# # # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189267477164900352,,
FederalistWatch,10/30/2019 0:46,4,6,"Was Cardinal # Comey HANDLER of religious scholar"" # Baghdadi? Time to escape to hideaways in # NewZealand? # SerialBrain2 used open sources to show connections back on 3 May 2019. Decide 4 yourself. http://tinyurl.com/yxunfzbk # KAG2020 # FakeNews # FinishTheWall # QAnon # ImpeachmentHoaxpic.twitter.com/i7aKQRTQ2s""",,,# # # # # # # # #,1.18927E+18,https://twitter.com/FederalistWatch/status/1189267387952054272,,
bitcoinconnect,10/30/2019 0:46,0,0,The Bad News Found Rudy Giuliani Right in His Yankee Stadium Happy Place http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/zWpicDWY12,,,# # # # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189267255311380482,,
MLG2max,10/30/2019 0:46,0,0,You know what @ washingtonpost ,,,,,,,
geernvnaarden,10/30/2019 0:45,0,1,Nee,,,,,,,
Baka_62,10/30/2019 0:45,1,2,The old boogeyman is dead,,,,,,,
bitcoinconnect,10/30/2019 0:45,0,0,Trump's unimpeachable foreign policy | TheHill Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/WuF52Q3fxN,,,# # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189266976671174656,,
Choly_Rei,10/30/2019 0:45,0,1,The nigga name was really # Baghdadi what a coincidence.”,,,#,1.18927E+18,https://twitter.com/Choly_Rei/status/1189266963576623106,,
jdd2169,10/30/2019 0:45,0,3,"The dog miraculously survived an explosion"" and ""cave-in."" Trump said ""dogs"" plural. What happened to the other dogs? The dog injured in raid that killed ISIS leader returns to service # Baghdadi # FakeRaid http://hill.cm/VGSvGCC pic.twitter.com/iKGu3KTACz""",,,# #,1.18927E+18,https://twitter.com/jdd2169/status/1189266937790025728,,
heryerrojava,10/30/2019 0:44,0,0,# Baghdadi liderinize neden tünel kazdınız.:))) çok üzgünsün. Merak etme diğer dünyada buluşursun.,,,#,1.18927E+18,https://twitter.com/heryerrojava/status/1189266702367907840,,
jdd2169,10/30/2019 0:41,0,2,Top Pentagon official doesn't know where Trump got details about raid that killed ISIS leader Abu Bakr al-Baghdadi # Baghdadi # FakeRaid http://hill.cm/xRcsEFX pic.twitter.com/5oOY0tb2Lk,,,# #,1.18927E+18,https://twitter.com/jdd2169/status/1189265998697959425,,
folkdoc8,10/30/2019 0:40,0,0,Can a reporter right now please ask # CadetBoneSpurs this: # TrumpBetrayedTheKurds # Baghdadi # KurdsBetrayed # TrumpGenocide # TrumpIsUnfit # TrumpIsADisgracepic.twitter.com/cpjOXO2pKO,,,# # # # # # #,1.18927E+18,https://twitter.com/folkdoc8/status/1189265701883781120,,
B1rVizyon,10/30/2019 0:40,0,0,KREDİ NOTU NASIL HESAPLANIR? KREDİ HAKKINDA BİLMENİZ GEREKENLER? https://youtu.be/egvwewwEL4c # cnnturk # TatiDeğilBayram # fatihtezcan # jikook # Pakistan # Hariri # Erdogan # 29Ekimً # 29Ekim1926ErbakanDoğdu # ERBAKAN # cukur # pazar # sarimelekler # YasakElma # Trump # Baghdadi # EYTpic.twitter.com/gky5Mc2PPP,,,# # # # # # # # # # # # # # # # #,1.18927E+18,https://twitter.com/B1rVizyon/status/1189265691414814722,,
JCourt,10/30/2019 0:39,7,33,My statement on killing of ISIS leader # Baghdadi. He wasn't the founder,,,,,,,
kesoi_kurt,10/30/2019 0:39,0,1,KErdogan says the primary objective of supporting # ISIS # Baghdadi killed in turkeys backyard..... pic.twitter.com/xQMKjwXZLu,,,# #,1.18927E+18,https://twitter.com/kesoi_kurt/status/1189265577459802112,,
JlemDateline,10/30/2019 0:37,2,7,# ISIS Spokesman,,,,,,,
heryerrojava,10/30/2019 0:37,0,0,Senin arapça yazman lazım birde:)) senin sahibin # Baghdadi değil mi. Bunlar da askerleriniz. pic.twitter.com/AXBAui1iRR,,,#,1.18927E+18,https://twitter.com/heryerrojava/status/1189265096515739648,,
bitcoinconnect,10/30/2019 0:37,0,0,The Problem With Meghan Daum’s ‘The Problem With Everything’ Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/e51kxeSeLn,,,# # # # # # # # # #,1.18927E+18,https://twitter.com/bitcoinconnect/status/1189265085987991553,,
bitcoinconnect,10/30/2019 0:37,0,0,James Comey: House 'has no choice' but to move forward with impeachment inquiry http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/Ltay4jfmfw,,,# # # # # # # # # # #,1.18926E+18,https://twitter.com/bitcoinconnect/status/1189264961765347328,,
entrefilets,10/30/2019 0:36,0,1,On ne sait pas si # Baghdadi était vivant au moment de sa nouvelle mort mais le super-héros de l’histoire est un chien ! Les communiquants de la maison-blanche sont vraiment des génies https://twitter.com/Valeurs/status/1189215251503468545 …,,,#,1.18926E+18,https://twitter.com/entrefilets/status/1189264655010676736,,
